city,country,category,name,address,why_it_matters,associated_person_or_event,source_url
Cairo,Egypt,Pop Culture,Mausoleum of Umm Kulthum (site in the City of the Dead),"Imam al-Shafi'i Cemetery (El-Qarafa), Al-Khalifa, Cairo Governorate, Egypt",Umm Kulthum’s burial site became a lasting memorial for fans of Egypt’s most influential popular singer and film-era cultural icon.,Umm Kulthum,https://en.wikipedia.org/wiki/Umm_Kulthum
Cairo,Egypt,Pop Culture,Maspero (Egyptian Radio and Television Union building),"Corniche El Nil, Bulaq, Cairo Governorate, Egypt","The headquarters of Egyptian state broadcasting, central to the rise of modern Egyptian TV and radio that propelled countless pop-culture stars into national fame.",Egyptian television broadcasting (official launch era and national programming from Maspero),https://en.wikipedia.org/wiki/Egyptian_Radio_and_Television_Union
Cairo,Egypt,Pop Culture,Abdel Halim Hafez Mausoleum (Al-Basatin Cemetery area),"Al Basatin, El Khalifa, Cairo Governorate, Egypt",,,https://en.wikipedia.org/wiki/Abdel_Halim_Hafez
Cairo,Egypt,Pop Culture,Groppi (Talaat Harb branch),"26 Talaat Harb St, Bab Al Louq, Qasr El Nil, Cairo Governorate, Egypt",,,https://en.wikipedia.org/wiki/Groppi
Cairo,Egypt,Pop Culture,Al-Ahram Headquarters,"18 El-Galaa St, Bulaq, Cairo Governorate, Egypt",,,https://en.wikipedia.org/wiki/Al-Ahram
Cairo,Egypt,Pop Culture,Rawabet Theatre (Al-Rabita / Rawabet Art Space),"6 Hussein El-Ma'mar St, Downtown, Cairo Governorate, Egypt",,,
Cairo,Egypt,Pop Culture,Townhouse Gallery,"10 Nabrawi St, Downtown, Cairo Governorate, Egypt",,,https://en.wikipedia.org/wiki/Townhouse_Gallery
Cairo,Egypt,Pop Culture,Al-Ahram Building (Al-Ahram newspaper headquarters),"No. 12 Al Galaa St, Bulaq, Cairo, Egypt",,,https://en.wikipedia.org/wiki/Al-Ahram
Cairo,Egypt,Pop Culture,Bab El Louk (Downtown publishing/press quarter),"Bab El Louk, Abdeen, Cairo, Egypt",,,https://en.wikipedia.org/wiki/Bab_el_Louk
Cairo,Egypt,Pop Culture,Studio Misr (Misr Studios) – Greater Cairo film production landmark,"Al Haram St, Giza (Greater Cairo), Egypt",,,https://en.wikipedia.org/wiki/Studio_Misr
Cairo,Egypt,Pop Culture,Maqam (Mosque) of Sayyida Nafisa area (associated with public commemorations and cultural memory; nearby notable burials),"Sayyida Nafisa Sq, El-Sayyida Nafisa, Cairo, Egypt",,,https://en.wikipedia.org/wiki/Sayyida_Nafisa
Cairo,Egypt,Pop Culture,Al-Sawy Culturewheel (El Sakia),"26th of July St (under 15 May Bridge), Zamalek, Cairo, Egypt",,,https://en.wikipedia.org/wiki/El_Sakia
Cairo,Egypt,Institutions,Egyptian National Library and Archives (Dar al-Kutub wa al-Watha’iq),"Corniche El Nil, Bulaq, Cairo, Egypt","This key state library/archive institution is tied to reformer Ali Mubarak, whose modernization projects helped establish national educational and cultural infrastructure.",Ali Mubarak,https://en.wikipedia.org/wiki/Egyptian_National_Library_and_Archives
Cairo,Egypt,Institutions,"The American University in Cairo (Tahrir Square campus, historic)","113 Kasr El Aini St, Tahrir Square area, Cairo, Egypt","AUC’s original Cairo campus is associated with Charles A. Watson, the university’s founding president, reflecting the institutional history of modern higher education in Egypt’s capital.",Charles A. Watson,https://en.wikipedia.org/wiki/American_University_in_Cairo
Cairo,Egypt,Institutions,The Egyptian Museum (Tahrir),"Tahrir Square, Qasr El Nil, Cairo, Egypt","The museum is historically linked to Auguste Mariette, whose antiquities administration and collecting policies were foundational to Egypt’s modern museum institutions.",Auguste Mariette,https://en.wikipedia.org/wiki/Egyptian_Museum
Cairo,Egypt,Institutions,Al-Azhar University (Nasr City campus),"Youssef Abbas St, Nasr City, Cairo, Egypt","The university is strongly associated with Sheikh Mahmoud Shaltut, a major 20th-century reformer and Grand Imam whose tenure influenced modern religious education and jurisprudence.",Mahmoud Shaltut,https://en.wikipedia.org/wiki/Al-Azhar_University
Cairo,Egypt,Institutions,Naguib Mahfouz Museum (Tekkeya of Abu al-Dhahab),"Al-Azhar St, Al Gamaliyah, Cairo, Egypt","A dedicated museum to Nobel laureate Naguib Mahfouz, located in historic Cairo near the streets and social worlds that shaped his fiction.",Naguib Mahfouz,https://en.wikipedia.org/wiki/Naguib_Mahfouz_Museum
Cairo,Egypt,Institutions,German Archaeological Institute Cairo (Deutsches Archäologisches Institut Kairo),"11 Abu El-Feda St, Zamalek, Cairo, Egypt",,,https://www.dainst.org/en/standort/-/organization-display/ZI9STUj61zKB/18483
Cairo,Egypt,Institutions,Court of Cassation (Mahkamat al-Naqd),"Ramses St, Downtown Cairo, Cairo, Egypt",,,https://en.wikipedia.org/wiki/Court_of_Cassation_(Egypt)
Cairo,Egypt,Institutions,Institut français d’Égypte (French Institute of Egypt) — Downtown,"30 El Sheikh Rihan St, Downtown Cairo, Cairo, Egypt",,,https://www.ifegypte.com/
Cairo,Egypt,Institutions,Al-Ahram Building (Al-Ahram Organization Headquarters),"Al Galaa St, Downtown Cairo, Cairo, Egypt",,,https://en.wikipedia.org/wiki/Al_Ahram
Cairo,Egypt,Institutions,St. Mark’s Coptic Orthodox Cathedral (Coptic Orthodox Patriarchate),"El-Obour St, Abbassia, Cairo, Egypt",,,https://en.wikipedia.org/wiki/St._Mark%27s_Coptic_Orthodox_Cathedral
Cairo,Egypt,Institutions,Egyptian House of Representatives (Parliament Building),"Qasr El Ainy St, Downtown Cairo",,Legislative seat; associated with key parliamentary moments across modern Egyptian political history,https://en.wikipedia.org/wiki/House_of_Representatives_(Egypt)
Cairo,Egypt,Institutions,League of Arab States (Arab League) Headquarters,"Tahrir Square, Downtown, Cairo",,Founded in 1945; headquarters of the Arab League and site of major pan-Arab diplomatic summits and treaty negotiations,https://en.wikipedia.org/wiki/Arab_League
Cairo,Egypt,Institutions,Al-Ahram Newspaper Headquarters (Al-Ahram Establishment),"54 Al Galaa St, Bulaq, Cairo",,Flagship Egyptian newspaper institution (founded 1875); associated with major editors/writers and state-era political journalism,https://en.wikipedia.org/wiki/Al-Ahram
Cairo,Egypt,Institutions,The National Theatre of Egypt,"Ataba Square, Al Gomhoreya St, Cairo",,Flagship state theatre; associated with canonical Egyptian stage productions and major actors/directors of modern Egyptian theatre,https://en.wikipedia.org/wiki/National_Theatre_(Egypt)
Cairo,Egypt,Institutions,"Supreme Council of Culture (Ministry of Culture complex, Zamalek)","1 Al Gezirah St, Zamalek, Cairo",,"State cultural policy body; associated with national literary/artistic awards, conferences, and cultural programming",https://en.wikipedia.org/wiki/Supreme_Council_of_Culture
Cairo,Egypt,Science & Technology,Telecom Egypt Headquarters (Ramses Exchange building),"111 Ramses St, Al Azbakeya, Cairo Governorate, Egypt",A key Cairo address in Egypt’s national telecommunications history; the Ramses exchange area is strongly associated with the country’s modern telephony and network infrastructure development.,Expansion of Egypt’s national telecommunications infrastructure (20th century),https://en.wikipedia.org/wiki/Telecom_Egypt
Cairo,Egypt,Science & Technology,Egyptian Organization for Standards and Quality (EOS) Headquarters,"16 Ahmed Rami St, Dokki (Greater Cairo), Egypt","A key address for Egypt’s applied science of measurement, standards, testing, and industrial quality control—core infrastructure for technology, engineering, and manufacturing.",National standards and metrology system in Egypt (industrial technology governance),https://en.wikipedia.org/wiki/Egyptian_Organization_for_Standardization
Cairo,Egypt,Science & Technology,Kasr Al Ainy Hospital (workplace associated with Magdi Yacoub’s early training),"Kasr Al Ainy St, El Manial, Cairo Governorate 11628, Egypt",Cardiac surgeon Sir Magdi Yacoub studied medicine in Cairo and is closely associated with Kasr Al Ainy as a formative training environment that launched his medical career.,Sir Magdi Yacoub — medical training in Cairo,https://en.wikipedia.org/wiki/Magdi_Yacoub
Cairo,Egypt,Science & Technology,Helwan University Faculty of Engineering (engineering education site in Helwan),"Helwan University, Helwan, Cairo Governorate 11795, Egypt","A major engineering-education address in the Helwan area of Cairo, reflecting the city’s role in training generations of engineers for Egypt’s industrial and infrastructure sectors.",Modern Egyptian engineering education and industrial workforce development (Helwan),https://en.wikipedia.org/wiki/Helwan_University
Cairo,Egypt,Science & Technology,National Research Institute of Astronomy and Geophysics (Helwan Observatory / NRIAG),"NRIAG, Kornish El Nile, Helwan, Cairo Governorate 11421, Egypt",NRIAG is one of Egypt’s most important astronomy/geophysics centers; it is closely tied to Cairo’s long observatory tradition and to leading Egyptian astronomers associated with national survey/observatory work.,Mahmoud Pasha El-Falaki — Egyptian astronomer and surveyor (legacy associated with Egyptian observatory science),https://en.wikipedia.org/wiki/National_Research_Institute_of_Astronomy_and_Geophysics
Cairo,Egypt,Science & Technology,Ain Shams University – Faculty of Medicine (Abbassia Campus),"El Khalifa El Maamoun St, Abbassia, Cairo Governorate, Egypt",,,https://en.wikipedia.org/wiki/Ain_Shams_University_Faculty_of_Medicine
Cairo,Egypt,Science & Technology,Academy of Scientific Research and Technology (ASRT),"101 Kasr El Aini St, Cairo Governorate, Egypt",,,https://en.wikipedia.org/wiki/Academy_of_Scientific_Research_and_Technology
Cairo,Egypt,Science & Technology,Egyptian Meteorological Authority (EMA),"Cairo International Airport Rd, El Nozha, Cairo Governorate, Egypt",,,https://en.wikipedia.org/wiki/Egyptian_Meteorological_Authority
Cairo,Egypt,Science & Technology,National Research Institute of Astronomy and Geophysics (NRIAG) – Helwan Headquarters,"El-Marsad St, Helwan, Cairo Governorate, Egypt",,,https://en.wikipedia.org/wiki/National_Research_Institute_of_Astronomy_and_Geophysics
Cairo,Egypt,Science & Technology,Egyptian Space Agency (EgSA) – Space City,"Cairo–Suez Road, New Cairo, Cairo Governorate, Egypt",,,https://en.wikipedia.org/wiki/Egyptian_Space_Agency
Cairo,Egypt,Politics & Social Movements,Former Shura Council / Egyptian Senate building area (Qasr El Aini),"Qasr El Aini St, Downtown, Cairo",,,https://en.wikipedia.org/wiki/Senate_(Egypt)
Cairo,Egypt,Politics & Social Movements,Egyptian Journalists Syndicate,"1 Abdel Khalek Tharwat St, Downtown, Cairo",,,https://en.wikipedia.org/wiki/Egyptian_Journalists_Syndicate
Cairo,Egypt,Politics & Social Movements,Itihadiya (Al-Ittihadiya) Presidential Palace,"Al Orouba St, Heliopolis, Cairo",,,https://en.wikipedia.org/wiki/Heliopolis_Palace
Cairo,Egypt,Politics & Social Movements,Mohamed Mahmoud Street (near Tahrir),"Mohamed Mahmoud St, off Tahrir Square, Downtown, Cairo",,,https://en.wikipedia.org/wiki/Mohamed_Mahmoud_Street_clashes
Cairo,Egypt,Politics & Social Movements,Abdeen Palace,"Abdeen Square, El-Gomhoreya St, Abdeen, Cairo",,,https://en.wikipedia.org/wiki/Abdeen_Palace
Cairo,Egypt,Politics & Social Movements,Mostafa Kamel Museum and Mausoleum,"Al Khalifa, near the Citadel area, Cairo Governorate, Egypt","The museum includes the mausoleum of nationalist leader Mostafa Kamel, an icon of anti-British agitation and early nationalist mobilization. The site anchors public memory of pre-1919 nationalist politics and organizing.",Mostafa Kamel,https://en.wikipedia.org/wiki/Mustafa_Kamil_Pasha
Cairo,Egypt,Politics & Social Movements,"Cairo Criminal Court (Police Academy complex, New Cairo)","Police Academy, Ahmed Fakhry St, New Cairo 1, Cairo Governorate, Egypt","This court complex hosted some of the most politically consequential trials after 2011, turning legal proceedings into mass-mobilizing political events. It is strongly linked to the trial of Hosni Mubarak and the broader struggle over accountability and transitional justice.",Trial of Hosni Mubarak,https://en.wikipedia.org/wiki/Trial_of_Hosni_Mubarak
Cairo,Egypt,Politics & Social Movements,Tomb of Anwar Sadat (Unknown Soldier Memorial complex),"Unknown Soldier Memorial, Salah Salem St, Nasr City, Cairo Governorate, Egypt","President Anwar Sadat is buried here after his assassination in 1981, making the site a focal point for modern Egyptian political memory. It is closely linked to Sadat’s presidency, peace policy, and the 1981 assassination event.",Anwar Sadat,https://en.wikipedia.org/wiki/Anwar_Sadat
Cairo,Egypt,Politics & Social Movements,Al-Azhar Mosque (reformist teaching and politics of ideas),"Al Azhar St, El-Darb El-Ahmar, Cairo Governorate, Egypt","Al-Azhar is closely tied to Muhammad Abduh, a leading reformist whose ideas influenced modernist religious thought and political reform currents. The site anchors Cairo’s history of social-movement organizing through religious scholarship and public debate.",Muhammad Abduh,https://en.wikipedia.org/wiki/Muhammad_Abduh
Cairo,Egypt,Politics & Social Movements,Tagammu Party Headquarters (National Progressive Unionist Party),"1 Abdel Khalek Tharwat St, Downtown, Cairo Governorate, Egypt","A long-running hub for Egyptian leftist politics, labor-aligned activism, and opposition organizing. It is closely associated with founding leader Khaled Mohieddin and the post-1970s legal opposition movement.",Khaled Mohieddin,https://en.wikipedia.org/wiki/National_Progressive_Unionist_Party
Cairo,Egypt,Politics & Social Movements,Arab League Headquarters,"Tahrir Square, Qasr El Nil, Cairo Governorate",,,https://en.wikipedia.org/wiki/Arab_League
Cairo,Egypt,Politics & Social Movements,Qasr El Nil Bridge,"Qasr El Nil Bridge, Cairo Governorate",,,https://en.wikipedia.org/wiki/Qasr_el_Nil_Bridge
Cairo,Egypt,Politics & Social Movements,Egyptian Parliament House (House of Representatives building),"Qasr El Aini St, Al Qasr Al Aini, El Sayeda Zeinab, Cairo Governorate",,,https://en.wikipedia.org/wiki/House_of_Representatives_(Egypt)
Cairo,Egypt,Politics & Social Movements,Saad Zaghloul Mausoleum,"Al Falaki Square, El Sayeda Zeinab, Cairo Governorate",,,https://en.wikipedia.org/wiki/Saad_Zaghloul_Mausoleum
Cairo,Egypt,Politics & Social Movements,Ittihadiya (Al-Ittihadiya) Palace,"Al Montazah St, Heliopolis, Cairo Governorate",,,https://en.wikipedia.org/wiki/Al-Ittihadiya_Palace
Cairo,Egypt,Sports,Osman Ahmed Osman Stadium,"Osman Ahmed Osman Stadium, Nasr City, Cairo Governorate, Egypt",The stadium is strongly identified with Arab Contractors’ football history and the careers of major Egypt national-team figures who played for the club.,Hassan Shehata (played for Arab Contractors; later coached Egypt to multiple AFCON titles),https://en.wikipedia.org/wiki/Osman_Ahmed_Osman_Stadium
Cairo,Egypt,Sports,Heliopolis Sporting Club,"El Merghany St, Heliopolis, Cairo Governorate, Egypt",A major multi-sport club in Cairo associated with training and competition pathways for top Egyptian athletes in racket sports and beyond.,Ramy Ashour (Egyptian squash world champion; associated with Cairo’s club training ecosystem),https://en.wikipedia.org/wiki/Heliopolis_Sporting_Club
Cairo,Egypt,Sports,El Shams Club (Ain Shams),"El Shams Sporting Club, El Thawra St, Ain Shams, Cairo Governorate, Egypt","A large Cairo club known for grassroots-to-elite athlete development across multiple sports, representing Cairo’s feeder system into national competition.",Egyptian club-sport development pathway (youth training and competitive teams based here),https://en.wikipedia.org/wiki/El_Shams_Club
Cairo,Egypt,Sports,"Tersana SC (Club Headquarters, Mit Okba)","Tersana Sporting Club, Mit Okba, Agouza, Giza Governorate, Egypt (Greater Cairo)",This club is closely tied to the early professional development of one of Egypt’s most celebrated footballers before his move to Al Ahly and national stardom.,Mohamed Aboutrika (began senior career at Tersana),https://en.wikipedia.org/wiki/Tersana_SC
Cairo,Egypt,Sports,Egyptian Olympic Committee (EOC) Offices (Cairo Stadium area),"Egyptian Olympic Committee, Cairo International Stadium complex, Nasr City, Cairo Governorate, Egypt","The EOC coordinates Egypt’s Olympic participation and athlete governance, with key decisions and preparations tied to its Cairo offices.",Hesham Hatab (Egyptian Olympic Committee president; prominent sports administrator),https://en.wikipedia.org/wiki/Egyptian_Olympic_Committee
Cairo,Egypt,Sports,Egyptian Olympic Committee (EOC) – Headquarters,"7 El Gezira St, Zamalek, Cairo, Egypt",This is the institutional address most directly tied to Egypt’s Olympic governance; it is strongly associated with long-serving sports administrator Mounir Sabet through his Olympic and basketball leadership roles.,Mounir Sabet,https://en.wikipedia.org/wiki/Mounir_Sabet
Cairo,Egypt,Sports,Egyptian Football Association (El Gabalaya),"3 El Gabalaya St, Zamalek, Cairo, Egypt","The EFA’s Zamalek headquarters is the administrative center of Egyptian football, strongly associated with officials like Hany Abo Rida during key national-team and league eras.",Hany Abo Rida,https://en.wikipedia.org/wiki/Hany_Abo_Rida
Cairo,Egypt,Sports,Al Ahly Sporting Club – Nasr City Branch,"Al Nasr Rd, Nasr City, Cairo, Egypt",One of Al Ahly’s major Cairo bases during the era when Mahmoud El Khatib became the club’s defining modern leader after an iconic playing career.,Mahmoud El Khatib,https://en.wikipedia.org/wiki/Mahmoud_El_Khatib
Cairo,Egypt,Sports,Wadi Degla Sporting Club – Maadi,"Street 233, Degla, Maadi, Cairo, Egypt","As one of Cairo’s best-known multi-sport training hubs, Wadi Degla is closely associated with the city’s modern athlete development scene; it’s commonly linked with elite preparation in swimming and other sports.",Farida Osman,https://en.wikipedia.org/wiki/Farida_Osman
Cairo,Egypt,Sports,Al Shams Club (football youth system),"Al Shams Club, El Matariya, Cairo, Egypt","Al Shams is notably tied to Ahmed Fathi’s early development, representing the kind of Cairo club pathway that feeds players to Egypt’s biggest teams.","Ahmed Fathi (footballer, born 1984)","https://en.wikipedia.org/wiki/Ahmed_Fathi_(footballer,_born_1984)"
Dubai,UAE,Literature,Jameel Arts Centre (talks and reading programs),"Jaddaf Waterfront, Dubai, United Arab Emirates",,,https://jameelartscentre.org/
Dubai,UAE,Literature,Al Mankhool Public Library (Dubai Public Libraries),"Al Mankhool, Bur Dubai, Dubai, United Arab Emirates",,,https://dubaiculture.gov.ae/en/OurLocations/Pages/PublicLibraries.aspx
Dubai,UAE,Literature,The Old Library (community lending library),"Gold & Diamond Park, Building 8, Sheikh Zayed Road, Dubai, United Arab Emirates",,,https://www.theoldlibrary.ae/
Dubai,UAE,Literature,Mohammed bin Rashid Al Maktoum Knowledge Foundation (MBRKF),"Dubai World Trade Centre, Sheikh Zayed Road, Dubai, United Arab Emirates",,,https://mbrf.ae/
Dubai,UAE,Literature,Al Ras Public Library (Dubai Public Libraries),"Al Ras, Deira, Dubai, United Arab Emirates",,,https://dubaiculture.gov.ae/en/OurLocations/Pages/PublicLibraries.aspx
Dubai,UAE,Literature,American University in Dubai (AUD) – School of Arts & Sciences (creative writing/English studies hub),"American University in Dubai, Sheikh Zayed Rd, Dubai Media City, Dubai, UAE","AUD is a key workplace for faculty and student writers active in Dubai’s literary ecosystem, hosting readings, lectures, and academic writing that feed into the city’s contemporary literature scene.",Dubai-based writers and literature faculty (institutional),https://www.aud.edu/
Dubai,UAE,Literature,Ousha bint Khalifa Al Suwaidi Mosque (site named for the famed Nabati poet),"Ousha bint Khalifa Al Suwaidi Mosque, Al Twar, Dubai, UAE","This mosque bears the name of Ousha bint Khalifa Al Suwaidi (Fatat Al Arab), one of the Gulf’s most celebrated Nabati poets, functioning as a place-linked public memorial to her literary stature.",Ousha bint Khalifa Al Suwaidi (Fatat Al Arab),
Dubai,UAE,Literature,Dubai Public Library – Al Safa Art & Design Library (Dubai Culture-run library space),"Al Safa Art & Design Library, Al Safa, Dubai, UAE","A Dubai Culture library address that supports writers, editors, and translators working at the intersection of literature, design, and publishing through collections and public learning activities.",Dubai Culture & Arts Authority (institutional literary support),
Dubai,UAE,Literature,Dubai Culture & Arts Authority (Dubai Culture) – headquarters,"Dubai Culture & Arts Authority, Al Jaddaf, Dubai, UAE","Dubai Culture is the government entity behind many of Dubai’s literature-adjacent grants, heritage publishing, and cultural programming, closely aligned with the city’s official support for Emirati writers and poets.",Dubai Culture (government patronage of literature),https://dubaiculture.gov.ae/
Dubai,UAE,Literature,Mohammed Bin Rashid Library,"Mohammed Bin Rashid Library, Al Jaddaf, Dubai, UAE",Named for Sheikh Mohammed bin Rashid Al Maktoum—an Emirati poet and published author—this major national library is closely tied to his long-running patronage of Arabic publishing and reading culture.,Sheikh Mohammed bin Rashid Al Maktoum,https://en.wikipedia.org/wiki/Mohammed_Bin_Rashid_Library
Dubai,UAE,Literature,Dubai Press Club (hosts major media/literary-facing forums and talks),"Dubai Media City, Building 8, Dubai, United Arab Emirates",Key institution for Arabic writing and journalism ecosystems; venue for influential forums and talks where authors and public intellectuals regularly appear.,,https://www.dpc.org.ae/
Dubai,UAE,Literature,Magrudy’s Bookstore (Jumeirah Town Centre branch),"Jumeirah Town Centre, Jumeirah Beach Road, Jumeirah 1, Dubai, United Arab Emirates",Iconic Dubai bookseller (founded in 1975) associated with decades of local reading culture and author/community events.,,https://magrudys.com/pages/our-stores
Dubai,UAE,Literature,Dubai Public Library – Al Safa Branch,"Al Safa 1, Dubai, United Arab Emirates",Established public library branch associated with local reading initiatives and community literary programming.,,https://www.dubaipubliclibrary.ae/
Dubai,UAE,Literature,Alserkal Avenue (arts district with frequent literary talks and book events),"Alserkal Avenue, 17th Street, Al Quoz Industrial Area 1, Dubai, United Arab Emirates","Regular venue for readings, independent publishing gatherings, cultural lectures, and writing-related programming within Dubai’s contemporary arts scene.",,https://alserkalavenue.ae/
Dubai,UAE,Literature,Emirates Airline Festival of Literature (main venue: InterContinental Dubai Festival City),"InterContinental Dubai Festival City, Dubai Festival City, Dubai, United Arab Emirates","Primary venue historically associated with the Emirates Airline Festival of Literature—Dubai’s best-known international authors’ festival (talks, launches, prizes, workshops).",,https://www.emirateslitfest.com/
Dubai,UAE,Economics & Business,Dubai Islamic Bank Headquarters,"Dubai Islamic Bank Building, Al Rigga Rd, Deira, Dubai, UAE",Dubai Islamic Bank is a pioneer of Islamic finance; early founder and prominent businessman Saeed Ahmed Lootah is strongly associated with the institution’s origins in Dubai.,Saeed Ahmed Lootah,https://en.wikipedia.org/wiki/Dubai_Islamic_Bank
Dubai,UAE,Economics & Business,DAMAC Executive Heights (DAMAC Properties),"DAMAC Executive Heights, Barsha Heights (TECOM), Dubai, UAE",DAMAC is a major private developer associated with Dubai’s property boom; founder Hussain Sajwani is directly tied to the company’s Dubai base.,Hussain Sajwani,https://en.wikipedia.org/wiki/Hussain_Sajwani
Dubai,UAE,Economics & Business,Landmark Group Headquarters (JAFZA),"Landmark Group Headquarters, Jebel Ali Free Zone (JAFZA), Dubai, UAE",Landmark Group became a defining Dubai-based retail conglomerate; founder Micky Jagtiani built the group’s regional empire from its Dubai headquarters.,Micky Jagtiani,https://en.wikipedia.org/wiki/Micky_Jagtiani
Dubai,UAE,Economics & Business,Emirates NBD Head Office Building,"Emirates NBD Head Office Building, Baniyas Rd, Deira, Dubai, UAE",Emirates NBD is among the region’s largest banking groups; senior leadership such as Hesham Abdulla Al Qassim is strongly identified with its Dubai headquarters and expansion.,Hesham Abdulla Al Qassim,https://en.wikipedia.org/wiki/Emirates_NBD
Dubai,UAE,Economics & Business,Majid Al Futtaim (City Centre Deira Offices),"City Centre Deira Offices, Port Saeed St, Port Saeed, Deira, Dubai, UAE",Majid Al Futtaim pioneered modern mall and retail development across the region; the company’s Dubai offices are directly tied to its founder’s business legacy.,Majid Al Futtaim,https://en.wikipedia.org/wiki/Majid_Al_Futtaim
Dubai,UAE,Economics & Business,Mashreq Bank – Headquarters (Oud Metha/Umm Hurair),"Mashreq Bank Headquarters, Umm Hurair 2 (Oud Metha), Dubai",,,https://www.mashreq.com/
Dubai,UAE,Economics & Business,Nasdaq Dubai (exchange offices),"Al Fattan Currency House, Tower 2, Dubai International Financial Centre (DIFC), Dubai",,,https://www.nasdaqdubai.com/
Dubai,UAE,Economics & Business,Dubai Chamber of Commerce – Dubai Chamber Building (Deira),"Dubai Chamber Building, Baniyas Road, Deira, Dubai",,,https://www.dubaichamber.com/
Dubai,UAE,Economics & Business,Dubai Department of Economy and Tourism (DET) – The Business Village,"The Business Village, Port Saeed, Deira, Dubai",,,https://www.dubaidet.gov.ae/
Dubai,UAE,Economics & Business,Dubai Airports – Headquarters (DXB),"Dubai Airports Headquarters, Dubai International Airport (DXB), Garhoud, Dubai",,,https://www.dubaiairports.ae/
Dubai,UAE,Economics & Business,Emirates Group Headquarters,"Emirates Group Headquarters, Airport Rd (D89), Al Garhoud, Dubai, UAE",,,https://en.wikipedia.org/wiki/Emirates_(airline)
Dubai,UAE,Economics & Business,Gold Souk (Deira) – Traditional Gold Market District,"Dubai Gold Souk, Al Khor St, Al Ras, Deira, Dubai, UAE",,,https://en.wikipedia.org/wiki/Dubai_Gold_Souk
Dubai,UAE,Economics & Business,Jebel Ali Port (DP World) – Main Port Complex,"Jebel Ali Port, Mina Jebel Ali, Dubai, UAE",,,https://en.wikipedia.org/wiki/Port_of_Jebel_Ali
Dubai,UAE,Economics & Business,Dubai Multi Commodities Centre (DMCC) – Almas Tower (HQ area),"Almas Tower, Jumeirah Lakes Towers (JLT), Dubai, UAE",,,https://en.wikipedia.org/wiki/Dubai_Multi_Commodities_Centre
Dubai,UAE,Economics & Business,DP World – Jebel Ali Corporate Offices (Port Complex),"DP World Jebel Ali, Jebel Ali Port, Mina Jebel Ali, Dubai, UAE",,,https://en.wikipedia.org/wiki/DP_World
Dubai,UAE,Economics & Business,Dubai Multi Commodities Centre (DMCC) – Uptown Tower (Head Office),"DMCC Head Office, Uptown Tower, Uptown Dubai, Jumeirah Lakes Towers (JLT), Dubai, United Arab Emirates",,,https://en.wikipedia.org/wiki/Dubai_Multi_Commodities_Centre
Dubai,UAE,Economics & Business,Dubai Chambers (formerly Dubai Chamber of Commerce and Industry) – Headquarters,"Dubai Chambers Building, Baniyas Road, Deira, Dubai, United Arab Emirates",,,https://en.wikipedia.org/wiki/Dubai_Chamber_of_Commerce_and_Industry
Dubai,UAE,Economics & Business,DP World Head Office (Jebel Ali),"DP World Head Office, Jebel Ali Port, Jebel Ali, Dubai, United Arab Emirates",,,https://en.wikipedia.org/wiki/DP_World
Dubai,UAE,Economics & Business,Dubai Gold & Commodities Exchange (DGCX) – Almas Tower,"Dubai Gold & Commodities Exchange, Almas Tower, Jumeirah Lakes Towers (JLT), Dubai, United Arab Emirates",,,https://en.wikipedia.org/wiki/Dubai_Gold_%26_Commodities_Exchange
Dubai,UAE,Economics & Business,Dubai Airport Freezone (DAFZA) – Headquarters,"DAFZA Headquarters, Airport Road, Al Garhoud, Dubai, United Arab Emirates",,,https://en.wikipedia.org/wiki/Dubai_Airport_Freezone
Dubai,UAE,Art,Gulf Photo Plus (GPP) & Gulf Photo Plus Gallery (photography education/exhibitions; influential in regional photo scene),"Alserkal Avenue, 17th Street, Al Quoz Industrial Area 1, Dubai, UAE",,,https://gulfphotoplus.com/
Dubai,UAE,Art,Warehouse421 (Dubai outpost/events programming in Al Quoz; arts talks and exhibitions hosted in Dubai),"Warehouse421 Dubai (programs hosted at venues in Al Quoz/Alserkal area), Al Quoz, Dubai, UAE",,,https://www.warehouse421.ae/
Dubai,UAE,Art,Al Fahidi Historical Neighbourhood (Sikka Art & Design Festival site; major recurring art event location),"Al Fahidi Historical Neighbourhood, Bur Dubai, Dubai, UAE",,,https://www.dubaiculture.gov.ae/en/events/sikka-art-and-design-festival
Dubai,UAE,Art,Majlis Gallery (historic house-gallery in Al Fahidi; among Dubai’s earliest galleries),"Majlis Gallery, Al Fahidi Historical Neighbourhood (Bastakiya), Bur Dubai, Dubai, UAE",,,https://www.majlisgallery.com/
Dubai,UAE,Art,Tabari Artspace (gallery presenting contemporary artists; long-running Dubai platform),"Gate Village Building 3, Dubai International Financial Centre (DIFC), Dubai, UAE",,,https://tabariartspace.com/
Dubai,UAE,Art,The JamJar (community arts space / studio workshops),"The JamJar, Alserkal Avenue, Al Quoz Industrial Area 1, Dubai, UAE",,,https://thejamjardubai.com/
Dubai,UAE,Art,Isabelle van den Eynde Gallery (gallery),"Isabelle van den Eynde Gallery, Alserkal Avenue, Al Quoz Industrial Area 1, Dubai, UAE",,,https://www.isabellevandeneynde.com/
Dubai,UAE,Art,Custot Gallery Dubai (gallery),"Custot Gallery Dubai, Alserkal Avenue, Al Quoz Industrial Area 1, Dubai, UAE",,,https://www.custotgallery.com/
