city,country,category,name,address,why_it_matters,associated_person_or_event,source_url
Copenhagen,Denmark,Economics & Business,DFDS Headquarters,"Marmorvej 18, 2100 København Ø",,,https://en.wikipedia.org/wiki/DFDS
Copenhagen,Denmark,Art,Garnisons Cemetery (Garnisons Kirkegård) — artist memorial site,"Dag Hammarskjölds Allé 2, 2100 København Ø, Denmark","Garnisons Kirkegård is a named, address-specific burial ground for notable Danes and serves as a concrete memorial landscape tied to Copenhagen’s cultural history, including artists and patrons.",Garnisons Kirkegård (artist burials and memorials),https://en.wikipedia.org/wiki/Garnisons_Kirkeg%C3%A5rd
Copenhagen,Denmark,Art,Vilhelm Hammershøi home/studio (Strandgade 30),"Strandgade 30, 1401 København K, Denmark","Painter Vilhelm Hammershøi lived and worked here, and the address is closely tied to his iconic interior paintings that helped define Danish art around 1900.",Vilhelm Hammershøi,https://en.wikipedia.org/wiki/Vilhelm_Hammersh%C3%B8i
Copenhagen,Denmark,Art,"Radisson Collection Royal Hotel (SAS Royal Hotel, Arne Jacobsen total design)","Hammerichsgade 1, 1611 København V, Denmark",Arne Jacobsen designed the building and much of the interior as a landmark of Danish modernism; it is one of the clearest Copenhagen addresses tied to his “total work of art” approach.,Arne Jacobsen,"https://en.wikipedia.org/wiki/Radisson_Collection_Royal_Hotel,_Copenhagen"
Copenhagen,Denmark,Art,Ny Carlsberg Glyptotek (founded by Carl Jacobsen),"Dantes Plads 7, 1556 København V, Denmark","The museum was founded by brewer and patron Carl Jacobsen, whose collecting and philanthropy shaped major public access to sculpture and painting in Copenhagen.",Carl Jacobsen,https://en.wikipedia.org/wiki/Ny_Carlsberg_Glyptotek
Copenhagen,Denmark,Art,Isted Lion (Istedløven) at the War Museum area,"Frederiksholms Kanal 12, 1220 København K, Denmark",The Isted Lion is a major Danish monument modeled by sculptor Herman Wilhelm Bissen; its Copenhagen placement links the work to a specific address and a named sculptor’s legacy.,H.W. Bissen (Herman Wilhelm Bissen) / Isted Lion monument,https://en.wikipedia.org/wiki/Isted_Lion
Copenhagen,Denmark,Art,Hirschsprung Collection,"Stockholmsgade 20, 2100 København Ø",,,https://en.wikipedia.org/wiki/Hirschsprung_Collection
Copenhagen,Denmark,Art,Kunsthal Charlottenborg (exhibitions at Charlottenborg Palace),"Kongens Nytorv 1, 1050 København K",,,https://en.wikipedia.org/wiki/Kunsthal_Charlottenborg
Copenhagen,Denmark,Art,Gl. Strand (Gammel Strand exhibition space),"Gammel Strand 48, 1202 København K",,,https://www.glstrand.dk/en/
Copenhagen,Denmark,Art,Den Frie Udstillingsbygning (The Free Exhibition Building),"Oslo Plads 1, 2100 København Ø",,,https://en.wikipedia.org/wiki/Den_Fr%C3%ADe_Udstillingsbygning
Copenhagen,Denmark,Art,Nikolaj Kunsthal (Nikolaj Contemporary Art Center),"Nikolaj Plads 10, 1067 København K",,,https://www.nikolajkunsthal.kk.dk/
Copenhagen,Denmark,Art,H.C. Andersen residence (1871–1875),"Nyhavn 20, 1051 København K",,Author Hans Christian Andersen lived here late in life; associated address in Copenhagen,https://en.wikipedia.org/wiki/Hans_Christian_Andersen
Copenhagen,Denmark,Art,Vestre Kirkegård (grave of Vilhelm Hammershøi),"Vestre Kirkegårds Allé 15, 2450 København SV",,Painter Vilhelm Hammershøi; burial site,"https://en.wikipedia.org/wiki/Vestre_Cemetery,_Copenhagen"
Copenhagen,Denmark,Art,Designmuseum Danmark,"Bredgade 68, 1260 København K",,Institution focused on Danish and international design/craft (applied arts); tied to Danish design history and makers,https://en.wikipedia.org/wiki/Designmuseum_Danmark
Copenhagen,Denmark,Art,Thorvaldsens Museum (including Bertel Thorvaldsen’s tomb in the courtyard),"Bertel Thorvaldsens Plads 2, 1213 København K",,Sculptor Bertel Thorvaldsen (1770–1844); museum built to house his works and includes his burial site,https://en.wikipedia.org/wiki/Thorvaldsens_Museum
Copenhagen,Denmark,Art,The Royal Library – “Black Diamond” extension,"Søren Kierkegaards Plads 1, 1221 København K",,Architectural work by Schmidt Hammer Lassen; major contemporary cultural building tied to Danish architectural design,https://en.wikipedia.org/wiki/The_Black_Diamond
Copenhagen,Denmark,Music,DR Koncerthuset (Copenhagen Concert Hall / Danish Broadcasting Corporation),"Ørestads Boulevard 13, 2300 København S, Denmark",Home base for DR’s principal classical ensembles; closely tied to the tenure and recordings of chief conductors who shaped Denmark’s orchestral profile internationally.,"Herbert Blomstedt (former chief conductor, Danish National Radio Symphony Orchestra)",https://en.wikipedia.org/wiki/DR_Koncerthuset
Copenhagen,Denmark,Music,VEGA (concert venue),"Enghavevej 40, 1674 København V, Denmark",A defining Copenhagen venue for major Danish pop/rock acts; strongly associated with career-making hometown concerts and live recordings for leading Danish artists.,MØ (notable Copenhagen-based artist closely tied to the city’s live scene),https://en.wikipedia.org/wiki/Vega_(music_venue)
Copenhagen,Denmark,Music,Tivoli Gardens (Concert tradition associated with H.C. Lumbye),"Vesterbrogade 3, 1630 København V, Denmark","Composer and conductor Hans Christian Lumbye became synonymous with Tivoli’s music life, premiering and performing many of his popular waltzes and galops here after the park opened in 1843.",Hans Christian Lumbye,https://en.wikipedia.org/wiki/Hans_Christian_Lumbye
Copenhagen,Denmark,Music,Jazzhus Montmartre (expatriate jazz era),"Store Regnegade 19A, 1110 København K, Denmark","Montmartre became a focal point for American jazz musicians living and recording in Copenhagen, and is strongly associated with celebrated long-term performances there.",Ben Webster,https://en.wikipedia.org/wiki/Ben_Webster
Copenhagen,Denmark,Music,Copenhagen Cathedral (Vor Frue Kirke / Church of Our Lady),"Nørregade 8, 1165 København K, Denmark","A pivotal church-music post in Denmark: composer J.P.E. Hartmann served as organist here, shaping Danish sacred and concert music in the mid-19th century.",J.P.E. Hartmann,https://en.wikipedia.org/wiki/Johann_Peter_Emilius_Hartmann
Copenhagen,Denmark,Music,Assistens Kirkegård (Assistens Cemetery) – grave of composer C.E.F. Weyse,"Kapelvej 4, 2200 København N, Denmark",,,https://en.wikipedia.org/wiki/Christoph_Ernst_Friedrich_Weyse
Copenhagen,Denmark,Music,Falconer Salen,"Falkoner Allé 9, 2000 Frederiksberg, Denmark",,,https://en.wikipedia.org/wiki/Falconer_Salen
Copenhagen,Denmark,Music,Mojo Blues Bar,"Løngangsstræde 21C, 1468 København K, Denmark",,,https://mojo.dk/
Copenhagen,Denmark,Music,Copenhagen Opera House (Operaen),"Ekvipagemestervej 10, 1438 København K, Denmark",,,https://en.wikipedia.org/wiki/Copenhagen_Opera_House
Copenhagen,Denmark,Music,ALICE (concert venue),"Nørre Allé 7, 2200 København N, Denmark",,,https://alicecph.com/
Copenhagen,Denmark,Architecture,Henning Larsen Architects (Copenhagen office),"Vesterbrogade 76, 1620 København V",,Workplace tied to Henning Larsen’s architectural legacy and the firm’s ongoing practice,https://henninglarsen.com/contact
Copenhagen,Denmark,Architecture,VM Houses (VM Bjerget / VM Husene),"Ørestads Boulevard 55, 2300 København S",,Early landmark housing project in Ørestad (completed 2005),https://en.wikipedia.org/wiki/VM_Houses
Copenhagen,Denmark,Architecture,Stelling House (Stelling Huset),"Gammel Torv 6, 1457 København K",,Early modernist insertion into a historic square (1937),https://en.wikipedia.org/wiki/Stelling_House
Copenhagen,Denmark,Architecture,Radisson Collection Royal Hotel (formerly SAS Royal Hotel),"Hammerichsgade 1, 1611 København V",,"Arne Jacobsen’s total-design project (architecture + interiors + furniture), 1960","https://en.wikipedia.org/wiki/Radisson_Collection_Royal_Hotel,_Copenhagen"
Copenhagen,Denmark,Architecture,Copenhagen Airport – Vilhelm Lauritzen Terminal (historic terminal building),"Lufthavnsboulevarden 6, 2770 Kastrup",,Lauritzen’s pioneering airport architecture for Kastrup (original terminal opened 1939; later expansions),https://en.wikipedia.org/wiki/Copenhagen_Airport
Copenhagen,Denmark,Architecture,Christiansborg Palace (seat of the Danish Parliament),"Prins Jørgens Gård 1, 1218 København K, Denmark",,,https://en.wikipedia.org/wiki/Christiansborg_Palace
Copenhagen,Denmark,Architecture,National Bank of Denmark (Danmarks Nationalbank),"Havnegade 5, 1093 København K, Denmark",,,https://en.wikipedia.org/wiki/Danmarks_Nationalbank
Copenhagen,Denmark,Architecture,University of Copenhagen – Main Building,"Frue Plads 1, 1168 København K, Denmark",,,https://en.wikipedia.org/wiki/University_of_Copenhagen
Copenhagen,Denmark,Architecture,Church of Our Saviour (Vor Frelsers Kirke),"Sankt Annæ Gade 29, 1416 København K, Denmark",,,"https://en.wikipedia.org/wiki/Church_of_Our_Saviour,_Copenhagen"
Copenhagen,Denmark,Architecture,VM Houses,"Ørestads Boulevard 33, 2300 København S, Denmark",,,https://en.wikipedia.org/wiki/VM_Houses
Copenhagen,Denmark,Architecture,Nyhavn 67 (Hans Christian Andersen residence),"Nyhavn 67, 1051 København K, Denmark",,,https://en.wikipedia.org/wiki/Nyhavn
Copenhagen,Denmark,Architecture,Charlottenborg Palace (Kunstakademiets Bygning),"Kongens Nytorv 1, 1050 København K, Denmark",,,https://en.wikipedia.org/wiki/Charlottenborg
Copenhagen,Denmark,Architecture,Assistens Cemetery (Assistens Kirkegård),"Kapelvej 2, 2200 København N, Denmark",,,https://en.wikipedia.org/wiki/Assistens_Cemetery
Copenhagen,Denmark,Architecture,Tietgenkollegiet,"Rued Langgaards Vej 10, 2300 København S, Denmark",,,https://en.wikipedia.org/wiki/Tietgenkollegiet
Copenhagen,Denmark,Architecture,The Black Diamond (Det Kongelige Bibliotek extension),"Søren Kierkegaards Plads 1, 1221 København K, Denmark",,,https://en.wikipedia.org/wiki/The_Black_Diamond
Copenhagen,Denmark,Architecture,Kaktustårnene (Cactus Towers),"Kalvebod Brygge 31, 1560 København V",,,https://en.wikipedia.org/wiki/Kaktust%C3%A5rnene
Copenhagen,Denmark,Architecture,Radiohuset (now Royal Danish Academy of Music facilities),"Rosenørns Allé 22, 1970 Frederiksberg",,,https://en.wikipedia.org/wiki/Radiohuset
Copenhagen,Denmark,Architecture,Tingbjerg housing estate (central area around Ruten),"Ruten 1, 2700 Brønshøj",,,https://en.wikipedia.org/wiki/Tingbjerg
Copenhagen,Denmark,Architecture,8 House (8Tallet),"Richard Mortensens Vej 81, 2300 København S",,,https://en.wikipedia.org/wiki/8_House
Copenhagen,Denmark,Architecture,Bellahøjhusene (Bellahøj high-rises),"Bellahøjvej 1, 2700 Brønshøj",,,https://en.wikipedia.org/wiki/Bellah%C3%B8j_houses
Copenhagen,Denmark,History,Georg Jensen – early flagship shop/workshop address (Bredgade),"Bredgade 58, 1260 København K",,,https://en.wikipedia.org/wiki/Georg_Jensen
Copenhagen,Denmark,History,Bakkehuset (Rahbek House) – literary salon home,"Rahbeks Allé 23, 1801 Frederiksberg (Copenhagen)",,,https://en.wikipedia.org/wiki/Bakkehuset
Copenhagen,Denmark,History,Hans Christian Andersen residence (Nyhavn 20),"Nyhavn 20, 1051 København K",,,https://en.wikipedia.org/wiki/Hans_Christian_Andersen
Copenhagen,Denmark,History,Burmeister & Wain (B&W) / Refshaleøen shipyard site,"Refshalevej 200, 1432 København K",,,https://en.wikipedia.org/wiki/Burmeister_%26_Wain
Copenhagen,Denmark,History,Thorvald Stauning grave (Vestre Cemetery),"Vestre Kirkegård, Vestre Kirkegårds Allé 15, 2450 København SV",,,https://en.wikipedia.org/wiki/Thorvald_Stauning
Copenhagen,Denmark,History,Georg Brandes grave (Assistens Cemetery),"Assistens Kirkegård, Kapelvej 4, 2200 København N, Denmark",Brandes is buried here; he shaped modern Scandinavian intellectual history through criticism and the ‘Modern Breakthrough.’,Georg Brandes,https://en.wikipedia.org/wiki/Georg_Brandes
Copenhagen,Denmark,History,Hans Christian Andersen’s former home (Nyhavn 67),"Nyhavn 67, 1051 København K, Denmark","Another well-documented Andersen address in Copenhagen, closely associated with his later life in the city and his status as a national historical figure.",Hans Christian Andersen,https://en.wikipedia.org/wiki/Hans_Christian_Andersen#Copenhagen
Copenhagen,Denmark,History,Frederik VIII’s Palace (Amalienborg),"Frederik VIII's Palæ, Amalienborg Slotsplads 8, 1257 København K, Denmark","A principal royal residence associated with the Danish monarchy’s modern era, closely linked to King Frederik VIII and the continuation of constitutional monarchy in Denmark.",King Frederik VIII of Denmark,https://en.wikipedia.org/wiki/Frederick_VIII_of_Denmark
Copenhagen,Denmark,History,Shell House (former Gestapo headquarters; WWII bombing site),"Kampmannsgade 1, 1604 København V, Denmark","Known historically as the Shell House, the building was used as a Gestapo headquarters and became a major WWII site after the 1945 RAF raid (Operation Carthage).","Operation Carthage (RAF raid, 1945)",https://en.wikipedia.org/wiki/Operation_Carthage
Copenhagen,Denmark,History,Mindelunden i Ryvangen (Resistance memorial park),"Tuborgvej 75, 2900 Hellerup, Denmark",This memorial landscape is directly tied to named Danish resistance members executed during WWII and serves as a central site of national remembrance.,Danish resistance executed at Ryvangen (WWII),https://en.wikipedia.org/wiki/Ryvangen_Memorial_Park
Copenhagen,Denmark,History,Bispebjerg Cemetery (Poul Henningsen grave),"Bispebjerg Kirkegård, Frederiksborgvej 125, 2400 København NV, Denmark",Poul Henningsen (PH) was a major figure in Danish cultural and social history; his grave at Bispebjerg Cemetery provides a precise site connected to his legacy.,Poul Henningsen,https://en.wikipedia.org/wiki/Poul_Henningsen
Copenhagen,Denmark,History,Dannerhuset (legacy address linked to Countess Danner),"Nansensgade 1, 1366 København K, Denmark",Countess Danner is a significant figure in Danish royal and social history; the Danner name and institutions connected to her legacy are anchored to this specific Copenhagen address.,"Louise Rasmussen, Countess Danner","https://en.wikipedia.org/wiki/Louise_Rasmussen,_Countess_Danner"
Copenhagen,Denmark,History,Thorvaldsens Museum (linked to the artist’s legacy),"Bertel Thorvaldsens Plads 2, 1213 København K, Denmark","The museum is dedicated to sculptor Bertel Thorvaldsen and closely connected to his life, works, and historical stature in Danish cultural history.",Bertel Thorvaldsen,https://en.wikipedia.org/wiki/Thorvaldsens_Museum
Copenhagen,Denmark,History,Vartov (Grundtvig’s long-time base as pastor),"Farvergade 27, 1463 København K, Denmark","N. F. S. Grundtvig served at Vartov for decades; the address is strongly associated with his influence on Danish church life, education, and national identity.",N. F. S. Grundtvig,https://en.wikipedia.org/wiki/N._F._S._Grundtvig
Copenhagen,Denmark,History,Honorary Residence at Carlsberg (Niels Bohr’s home),"Gamle Carlsberg Vej 10, 1799 København V, Denmark",Niels Bohr lived in the Carlsberg Honorary Residence for many years; it is closely tied to his Copenhagen life and work during a defining era for modern physics.,Niels Bohr,https://en.wikipedia.org/wiki/Niels_Bohr
Copenhagen,Denmark,History,Ny Carlsberg Glyptotek (founded by Carl Jacobsen),"Dantes Plads 7, 1556 København V, Denmark","Industrialist and patron Carl Jacobsen founded the Glyptotek, making this address a concrete site tied to his role in shaping Copenhagen’s cultural institutions.",Carl Jacobsen,https://en.wikipedia.org/wiki/Ny_Carlsberg_Glyptotek
Copenhagen,Denmark,History,Holbergs Hus (Ludvig Holberg’s Copenhagen house),"Stormgade 20, 1555 København V, Denmark","The building known as Holberg’s House is directly tied to Ludvig Holberg, a central Enlightenment-era writer and historian in Denmark-Norway.",Ludvig Holberg,https://en.wikipedia.org/wiki/Ludvig_Holberg
Copenhagen,Denmark,History,Church of Our Lady (Vor Frue Kirke) – Ole Rømer burial site,"Nørregade 8, 1165 København K, Denmark","Astronomer Ole Rømer, famous for the first quantitative demonstration of the finite speed of light, is buried at Copenhagen Cathedral (Vor Frue Kirke).",Ole Rømer,https://en.wikipedia.org/wiki/Ole_R%C3%B8mer
Copenhagen,Denmark,History,Holmens Kirke (burial of Tordenskjold),"Holmens Kanal 21, 1060 København K, Denmark","Naval hero Peter Wessel Tordenskiold is buried at Holmens Kirke, connecting Denmark’s naval history to a specific Copenhagen church address.",Peter Wessel Tordenskiold,https://en.wikipedia.org/wiki/Tordenskjold
Copenhagen,Denmark,History,Søren Kierkegaard (residence near Nytorv/Gammeltorv),"Nytorv 2, 1450 København K, Denmark","This is one of the central-city addresses associated with Kierkegaard’s Copenhagen life, placing him in the intellectual and civic heart of the city he chronicled and critiqued.",Søren Kierkegaard,https://en.wikipedia.org/wiki/S%C3%B8ren_Kierkegaard
Copenhagen,Denmark,Religion,Svenska Gustafskyrkan i Köpenhamn (Swedish Gustaf Church),"Folke Bernadottes Allé 4, 2100 København Ø",,,"https://en.wikipedia.org/wiki/Gustaf_Church,_Copenhagen"
Copenhagen,Denmark,Religion,Bethesda (Indre Mission / Inner Mission meeting house),"Rømersgade 17, 1362 København K",,,"https://en.wikipedia.org/wiki/Bethesda,_Copenhagen"
Copenhagen,Denmark,Religion,Vartov Kirke & Vartov (church and community complex),"Farvergade 27, 1463 København K",,,https://en.wikipedia.org/wiki/Vartov
Copenhagen,Denmark,Religion,St. Alban’s Church (Anglican),"Churchillparken 11, 1263 København K",,,"https://en.wikipedia.org/wiki/St_Alban%27s_Church,_Copenhagen"
Copenhagen,Denmark,Religion,Københavns Synagoge (Copenhagen Synagogue),"Krystalgade 12, 1172 København K",,,https://en.wikipedia.org/wiki/Copenhagen_synagogue_shooting
Copenhagen,Denmark,Religion,Diocese of Copenhagen (Københavns Stift) / Bispegården,"Fiolstræde 4, 1171 København K",,,
Copenhagen,Denmark,Religion,St. Ansgar’s Cathedral (Catholic cathedral of Copenhagen),"Bredgade 64, 1260 København K",,,"https://en.wikipedia.org/wiki/St._Ansgar%27s_Cathedral,_Copenhagen"
Copenhagen,Denmark,Religion,Copenhagen Grand Mosque / Hamad Bin Khalifa Civilisation Center,"Rovsingsgade 27, 2200 København N",,,https://en.wikipedia.org/wiki/Copenhagen_Grand_Mosque
Copenhagen,Denmark,Religion,Masjid al-Faruq (Islamic Society in Denmark) / Mosque in Nørrebro,"Heimdalsgade 20, 2200 København N",,,
Copenhagen,Denmark,Religion,Mariam Mosque (Mariam Moske),"Nørrebrogade 108B, 2200 København N",,,https://en.wikipedia.org/wiki/Mariam_Mosque
Copenhagen,Denmark,Religion,Vajsenhus Kirke (Royal Orphanage Church / Vajsenhuskirken),"Nørregade 51, 1165 København K",,,https://en.wikipedia.org/wiki/Vajsenhus_Church
Copenhagen,Denmark,Religion,Frelsens Hær i Danmark (The Salvation Army in Denmark) – headquarters,"Frederiksberg Allé 9, 1621 København V",,,
Copenhagen,Denmark,Religion,Bibelselskabet (Danish Bible Society),"Vester Farimagsgade 3, 1606 København V",,,https://www.bibelselskabet.dk/
Copenhagen,Denmark,Religion,Holmens Kirke (Holmen Church),"Holmens Kanal 21, 1060 København K",,,https://en.wikipedia.org/wiki/Holmen_Church
Copenhagen,Denmark,Religion,"Det Teologiske Fakultet, Københavns Universitet (Faculty of Theology, University of Copenhagen)","Karen Blixens Plads 16, 2300 København S",,,https://en.wikipedia.org/wiki/University_of_Copenhagen#Faculties
Copenhagen,Denmark,Pop Culture,Bella Center Copenhagen (Comic Con Copenhagen event site),"Center Boulevard 5, 2300 København S",,,https://en.wikipedia.org/wiki/Bella_Center
Copenhagen,Denmark,Pop Culture,VEGA (Store VEGA),"Enghavevej 40, 1674 København V",,,https://en.wikipedia.org/wiki/Vega_(music_venue)
Copenhagen,Denmark,Pop Culture,B&W Hallerne (Eurovision Song Contest 2014 venue),"Refshalevej 171, 1432 København K",,,https://en.wikipedia.org/wiki/Eurovision_Song_Contest_2014
Copenhagen,Denmark,Pop Culture,Jazzhus Montmartre,"Store Regnegade 19A, 1110 København K",,,https://en.wikipedia.org/wiki/Jazzhus_Montmartre
Copenhagen,Denmark,Pop Culture,Det Danske Filminstitut / Cinemateket (Danish Film Institute),"Gothersgade 55, 1123 København K",,,https://en.wikipedia.org/wiki/Danish_Film_Institute
Copenhagen,Denmark,Pop Culture,Pumpehuset,"Studiestræde 52, 1554 København V",,,https://en.wikipedia.org/wiki/Pumpehuset
Copenhagen,Denmark,Pop Culture,Amager Bio,"Øresundsvej 6, 2300 København S",,,https://en.wikipedia.org/wiki/Amager_Bio
Copenhagen,Denmark,Pop Culture,DR Byen (Danish Broadcasting Corporation complex),"Emil Holms Kanal 20, 2300 København S",,,https://en.wikipedia.org/wiki/DR_Byen
Copenhagen,Denmark,Pop Culture,Royal Arena (Copenhagen),"Hanns Scharins Vej 50, 2300 København S",,,https://en.wikipedia.org/wiki/Royal_Arena_(Copenhagen)
Copenhagen,Denmark,Pop Culture,Bremen Teater,"Nyropsgade 39-41, 1602 København V",,,https://en.wikipedia.org/wiki/Bremen_Teater
Copenhagen,Denmark,Pop Culture,K.B. Hallen (Beatles concert venue),"Peter Bangs Vej 147, 2000 Frederiksberg, Denmark","A specific Copenhagen-area address tied to a landmark pop event: The Beatles’ 1964 performances, remembered as key moments in Denmark’s live pop history.","The Beatles (K.B. Hallen concerts, 1964)",https://en.wikipedia.org/wiki/K.B._Hallen
Copenhagen,Denmark,Pop Culture,Royal Danish Theatre (Det Kongelige Teater),"Kongens Nytorv 9, 1050 København K, Denmark",A fixed address tied to Danish stage culture and international touring traditions; it is strongly associated with August Bournonville and the popularization of Danish ballet heritage.,August Bournonville,https://en.wikipedia.org/wiki/Royal_Danish_Theatre
Copenhagen,Denmark,Pop Culture,SAS Royal Hotel / Radisson Collection Royal Hotel,"Hammerichsgade 1, 1611 København V, Denmark","This building is directly tied to Arne Jacobsen’s total-design approach (architecture, interiors, furniture), an iconic Copenhagen address for the look of Danish modernism in mass culture.",Arne Jacobsen,"https://en.wikipedia.org/wiki/Radisson_Collection_Royal_Hotel,_Copenhagen"
Copenhagen,Denmark,Pop Culture,Thorvaldsens Museum,"Bertel Thorvaldsens Plads 2, 1213 København K, Denmark","The museum is built around the legacy of sculptor Bertel Thorvaldsen, a major Danish cultural celebrity of his era whose image and works circulated widely in European popular culture.",Bertel Thorvaldsen,https://en.wikipedia.org/wiki/Thorvaldsens_Museum
Copenhagen,Denmark,Pop Culture,H.C. Andersen residence (Nyhavn 67),"Nyhavn 67, 1051 København K, Denmark","Another documented Copenhagen home of Hans Christian Andersen, often referenced in connection with the city locations that shaped his writing and later worldwide adaptations.",Hans Christian Andersen,https://www.visitcopenhagen.com/copenhagen/planning/hans-christian-andersen-copenhagen-gdk474665
Copenhagen,Denmark,Institutions,Danish Institute for Human Rights,"Wilders Plads 8K, 1403 København K, Denmark",,National human rights institution involved in key Danish and international rights work and policy.,https://en.wikipedia.org/wiki/Danish_Institute_for_Human_Rights
Copenhagen,Denmark,Institutions,IT University of Copenhagen (ITU),"Rued Langgaards Vej 7, 2300 København S, Denmark",,Danish university focused on computer science and digital design; associated with Denmark’s digital innovation ecosystem.,https://en.wikipedia.org/wiki/IT_University_of_Copenhagen
Copenhagen,Denmark,Institutions,Niels Bohr Institute (University of Copenhagen),"Blegdamsvej 17, 2100 København Ø, Denmark",,Named for physicist Niels Bohr; center of Copenhagen’s 20th‑century theoretical physics community.,https://en.wikipedia.org/wiki/Niels_Bohr_Institute
Copenhagen,Denmark,Institutions,Politiken (newspaper) headquarters,"Vestergade 34, 1456 København K, Denmark",,Newspaper founded by Viggo Hørup and others; address tied to Danish press history and political journalism.,https://en.wikipedia.org/wiki/Politiken
Copenhagen,Denmark,Institutions,Danish Refugee Council (Dansk Flygtningehjælp) headquarters,"Borgergade 10, 1300 København K, Denmark",,Major humanitarian NGO founded in 1956; central to Denmark’s refugee assistance and international relief operations.,https://en.wikipedia.org/wiki/Danish_Refugee_Council
Copenhagen,Denmark,Institutions,Christiansborg Palace – Supreme Court of Denmark (Højesteret),"Prins Jørgens Gård 1, 1218 København K, Denmark",,,https://en.wikipedia.org/wiki/Supreme_Court_of_Denmark
Copenhagen,Denmark,Institutions,Børsen (Copenhagen Stock Exchange building / Danish Chamber of Commerce headquarters),"Børsgade 1, 1217 København K, Denmark",,,https://en.wikipedia.org/wiki/B%C3%B8rsen
Copenhagen,Denmark,Institutions,Copenhagen City Hall (Københavns Rådhus),"Rådhuspladsen 1, 1550 København V, Denmark",,,https://en.wikipedia.org/wiki/Copenhagen_City_Hall
Copenhagen,Denmark,Institutions,Royal Danish Theatre (Det Kongelige Teater) – The Old Stage (Gamle Scene),"Kongens Nytorv 9, 1050 København K, Denmark",,,https://en.wikipedia.org/wiki/Royal_Danish_Theatre
Copenhagen,Denmark,Institutions,Statens Serum Institut (SSI),"Artillerivej 5, 2300 København S, Denmark",,,https://en.wikipedia.org/wiki/Statens_Serum_Institut
Copenhagen,Denmark,Institutions,Royal Danish Conservatory of Music (DKDM),"Rosenørns Allé 22, 1970 Frederiksberg (Copenhagen)",,,https://en.wikipedia.org/wiki/Royal_Danish_Academy_of_Music
Copenhagen,Denmark,Institutions,DR Byen (Danish Broadcasting Corporation headquarters),"Emil Holms Kanal 20, 0999 København C",,,https://en.wikipedia.org/wiki/DR_Byen
Copenhagen,Denmark,Institutions,The Royal Library (Det Kongelige Bibliotek) – Black Diamond,"Søren Kierkegaards Plads 1, 1221 København K",,,"https://en.wikipedia.org/wiki/Royal_Library,_Denmark"
Copenhagen,Denmark,Institutions,Royal Danish Academy of Fine Arts (Charlottenborg),"Kongens Nytorv 1, 1050 København K",,,https://en.wikipedia.org/wiki/Royal_Danish_Academy_of_Fine_Arts
Copenhagen,Denmark,Institutions,Danish Film Institute (Det Danske Filminstitut),"Gothersgade 55, 1123 København K",,,https://en.wikipedia.org/wiki/Danish_Film_Institute
Copenhagen,Denmark,Science & Technology,Inge Lehmann — burial site at Holmens Kirkegård,"Holmens Kirkegård, Øster Voldgade 5, 1350 København K, Denmark","Lehmann discovered evidence for Earth’s solid inner core, a milestone in seismology and geophysics. Holmens Kirkegård provides a concrete Copenhagen address tied to her remembrance.",Inge Lehmann,https://en.wikipedia.org/wiki/Inge_Lehmann
Copenhagen,Denmark,Science & Technology,Niels Ryberg Finsen — Rigshospitalet (Finsen-era medical research),"Rigshospitalet, Blegdamsvej 9, 2100 København Ø, Denmark",Finsen’s pioneering medical light therapy work is central to Copenhagen’s medical research history and earned him the Nobel Prize. Rigshospitalet is a key address associated with Denmark’s clinical science tradition.,Niels Ryberg Finsen,https://en.wikipedia.org/wiki/Niels_Ryberg_Finsen
Copenhagen,Denmark,Science & Technology,Ole Rømer — Rundetårn (Round Tower) Observatory,"Rundetårn, Købmagergade 52A, 1150 København K, Denmark",Rømer’s astronomical work in Copenhagen is historically linked to the city’s observatory tradition centered at the Round Tower. The site is a specific address tied to Copenhagen’s early modern observational science.,Ole Rømer,https://en.wikipedia.org/wiki/Ole_R%C3%B8mer
Copenhagen,Denmark,Science & Technology,Agner Krarup Erlang — grave at Assistens Cemetery,"Assistens Kirkegård, Kapelvej 4, 2200 København N, Denmark","Erlang founded key mathematics behind telephone traffic engineering (Erlang distributions/units), central to telecommunications. His grave provides a direct, person-specific Copenhagen site tied to that legacy.",Agner Krarup Erlang,https://en.wikipedia.org/wiki/Agner_Krarup_Erlang
Copenhagen,Denmark,Science & Technology,Rasmus Malling-Hansen — grave at Vestre Cemetery,"Vestre Kirkegård, Vestre Kirkegårds Allé 15, 2450 København SV, Denmark","Malling-Hansen created the Hansen Writing Ball, an early practical typewriter and important step in office technology. His grave is a direct, person-linked Copenhagen location.",Rasmus Malling-Hansen,https://en.wikipedia.org/wiki/Rasmus_Malling-Hansen
Copenhagen,Denmark,Science & Technology,"The Finsen Centre (Finsencentret), Rigshospitalet","Blegdamsvej 9, 2100 København Ø, Denmark",,Niels Ryberg Finsen; Nobel Prize in Physiology or Medicine (1903) for phototherapy,https://en.wikipedia.org/wiki/Niels_Ryberg_Finsen
Copenhagen,Denmark,Science & Technology,Assistens Cemetery (Assistens Kirkegård) – H.C. Ørsted grave,"Kapelvej 4, 2200 København N, Denmark",,Hans Christian Ørsted (grave site),https://en.wikipedia.org/wiki/Hans_Christian_%C3%98rsted
